2024-09-17 07:52:22,765 - ERROR - Validation error at index 0: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '83dc0a69-f96f-4c34-bcb7-928acae19a94', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,396 - ERROR - Validation error at index 489: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9413d2f4-e99d-4645-a77b-58383daf5c55', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,396 - ERROR - Validation error at index 490: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1e9ac25b-c8bf-449c-82b6-fab07d7a4bcf', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,396 - ERROR - Validation error at index 491: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '17ca8af5-cccc-45d0-a1d8-3b4d4672f632', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,397 - ERROR - Validation error at index 492: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2c7aa721-4990-4ce3-9e25-af2244989ef6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,397 - ERROR - Validation error at index 493: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f363c764-891d-479c-947b-4394e1ecfa0b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,398 - ERROR - Validation error at index 494: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cc67a1b2-a091-4371-ab44-ac254c946e77', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,401 - ERROR - Validation error at index 495: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2e986338-2116-4195-a4fb-09147b3700fa', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,402 - ERROR - Validation error at index 496: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '29e057f2-43c6-425f-bec8-418215c95bc2', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,403 - ERROR - Validation error at index 497: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f3d8b2e4-45e6-4421-a944-b662196bb8e8', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,404 - ERROR - Validation error at index 498: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '67e2e45d-b5f4-4cbc-a97c-71385f6c764e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,404 - ERROR - Validation error at index 499: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3538ae9c-05d3-4c2e-8adb-d90dc0ffb687', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,405 - ERROR - Validation error at index 500: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'd665f2c2-1171-493a-baf3-c338bc819728', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,405 - ERROR - Validation error at index 501: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3c48125d-ba7c-4014-8724-fca921bac29f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,406 - ERROR - Validation error at index 502: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '538b13e4-9f71-4aff-b89a-1bb9d2bd1da4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,406 - ERROR - Validation error at index 503: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '0f2b8da2-1ec7-4216-9676-899e483f78fe', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,407 - ERROR - Validation error at index 504: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3fda68c9-bce8-4922-8ef9-e146f57a9df7', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,407 - ERROR - Validation error at index 505: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '42f4a73a-78d8-4475-b898-207168f8872d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,408 - ERROR - Validation error at index 506: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '57b6ef03-75a1-4018-9a1e-6109096134a4', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,408 - ERROR - Validation error at index 507: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'e92a591e-aa60-4477-beb9-71aa7d625952', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,409 - ERROR - Validation error at index 508: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ab659fc2-ab0b-4779-be04-13916d5f42ae', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,410 - ERROR - Validation error at index 509: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '83632fbe-a286-4d80-ab8b-2bbce912552d', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,411 - ERROR - Validation error at index 510: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'cbe8941e-a551-488a-af28-3c7e4e95a783', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,411 - ERROR - Validation error at index 511: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'c25f5565-2a21-4355-b2f4-1b61a17ef2d6', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,412 - ERROR - Validation error at index 512: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'aa1877f5-0d08-4440-af49-f0f693fbb36e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,413 - ERROR - Validation error at index 513: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9b090a4c-098b-4421-a8c8-4d4f3fea86fc', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,413 - ERROR - Validation error at index 514: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f9a0a586-b24d-4484-8574-e7e387c03cd8', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,414 - ERROR - Validation error at index 515: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '1a4d2c13-9aac-4405-b78d-54a4f0f8dcca', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,471 - ERROR - Validation error at index 516: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f7ece69a-295f-4496-814d-491f2ea98c2b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,471 - ERROR - Validation error at index 517: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '2164fae5-2516-4ced-8763-7c4cfd8793b9', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,472 - ERROR - Validation error at index 518: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'be70bc2d-3592-452e-9017-7f95741a2c34', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,473 - ERROR - Validation error at index 519: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '179cec1d-c2fd-48ae-9f22-93b0df3dd25e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,473 - ERROR - Validation error at index 520: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '765e51e4-df65-4fa8-bfdf-5ff700bf700f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,474 - ERROR - Validation error at index 521: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '327014d1-4a97-4d05-91c5-9b79f043cb4f', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,474 - ERROR - Validation error at index 522: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '9c85aeb5-6674-45ee-95dd-8d6621299606', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,475 - ERROR - Validation error at index 523: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '295b5b43-043d-4c4e-ae39-72f3c8b504dd', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,475 - ERROR - Validation error at index 524: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '7db9ab23-9945-4abb-9327-29ecce9bc237', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,476 - ERROR - Validation error at index 525: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f8ffb24b-3ab7-4904-ba8b-1343f26de90a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,476 - ERROR - Validation error at index 526: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '5de9f3da-1c35-4617-8d88-60a3e8d1dbf3', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,477 - ERROR - Validation error at index 527: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '23887372-9e57-4d06-bcd3-e5194a01d7d2', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,478 - ERROR - Validation error at index 528: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f3058425-a29c-4dc1-93c3-9b342a89726a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,478 - ERROR - Validation error at index 529: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f0116fe6-0d0b-4cf6-8f7a-7bd03e7ea400', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,479 - ERROR - Validation error at index 530: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'bef53da1-5724-43f0-a6de-230af3b49519', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,479 - ERROR - Validation error at index 531: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'fcc5c06a-69e4-4689-babf-a3d8c502dc1a', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,480 - ERROR - Validation error at index 532: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'bf0b5da3-12da-4343-8a44-29e29f0cdb7b', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,480 - ERROR - Validation error at index 533: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'ce573e08-a7f7-4728-be9e-e33361705aaf', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,481 - ERROR - Validation error at index 534: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'dd8901ed-2fff-409a-8adb-845e9abef82e', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,481 - ERROR - Validation error at index 535: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'e4ff2529-7118-4609-bd3a-2709c1702dba', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,482 - ERROR - Validation error at index 536: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '86a888a8-845e-494c-830f-820352203667', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,484 - ERROR - Validation error at index 537: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '045f9089-dfe1-4939-bd8c-8487ffceb5da', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,485 - ERROR - Validation error at index 538: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f2cf80dc-607a-4c64-93a5-09ac8ec52ff9', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,485 - ERROR - Validation error at index 539: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': 'f8ea49f6-a5ac-4b1f-9692-bddf540606b0', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
2024-09-17 18:29:39,486 - ERROR - Validation error at index 540: [{'type': 'value_error', 'loc': ('uuid',), 'msg': 'Value error, Card number must be exactly 16 digits.', 'input': '3ea2dde2-6580-40f9-991d-a11bf085f527', 'ctx': {'error': ValueError('Card number must be exactly 16 digits.')}, 'url': 'https://errors.pydantic.dev/2.9/v/value_error'}]
